Year,WheatType,State,Acre1000,YieldBu,Prod1000Bu,StemPer,LeafPer,StripePer
2009,Winter,South Dakota,1530,42,64260,0,1,0
2009,Spring,South Dakota,1470,44,64680,0,0,0
2009,Durum,South Dakota,9,23,207,0,0,0
2009,Winter,Tennessee,340,51,17340,0,0,0
2009,Winter,Texas,2450,25,61250,0,1.1,0
2009,Winter,Utah,135,50,6750,0,0,0
2009,Spring,Utah,12,44,528,0,0,0
2009,Winter,Virginia,210,58,12180,0,0,0
2009,Winter,Washington,1640,59,96760,0,0,0.5
2009,Spring,Washington,585,45,26325,0,0,1
2009,Winter,West Virginia,5,50,240,0,0,0
2009,Winter,Wisconsin,315,68,21420,0,1,0
2009,Winter,Wyoming,132,38,5016,0,0,0
2010,Winter,Alabama,115,55,6325,0,0.5,0
2010,Durum,Arizona,79,115,9085,0,0,0
2010,Winter,Arkansas,150,44,8100,0,0,0.5
2010,Winter,California,360,80,28800,0,0,3
2010,Durum,California,105,110,11550,0,0,0
2010,Winter,Colorado,2350,40,105750,0,0,2
2010,Spring,Colorado,27,92,2484,0,0,0
2010,Winter,Delaware,45,62,2610,0,0,0
2010,Winter,Florida,7,43,280,0,0,0
2010,Winter,Georgia,125,42,5000,0,1,0
2010,Winter,Idaho,710,81,58220,0,0,3
2010,Spring,Idaho,615,78,47970,0,0,3
2010,Durum,Idaho,20,61,1220,0,0,0
2010,Winter,Illinois,295,56,16520,0,1,0.3
2010,Winter,Indiana,230,67,13800,0,1,0
2010,Winter,Iowa,10,45,460,0,0,0
2010,Winter,Kansas,8000,42,360000,0,1,10.3
2010,Winter,Kentucky,250,57,16500,0,1,1
2010,Winter,Louisiana,110,56,5500,0,0,4
2010,Winter,Michigan,510,69,35700,0,1,0
2010,Winter,Minnesota,60,45,2820,0,1,1
2010,Spring,Minnesota,1550,55,85250,0,0,0
2010,Winter,Mississippi,100,50,4700,0,0,0
2010,Winter,Missouri,280,47,12600,0,1,1
2010,Winter,Montana,1950,37,93600,0,2,4
2010,Spring,Montana,2730,38,103740,0,0,5
2010,Durum,Montana,530,34,18020,0,0,0
2010,Winter,Nebraska,1490,48,64070,0,0.1,7
2010,Winter,New Mexico,290,25,8120,0,0,0
2010,Winter,New York,100,65,6700,0,1,0
2010,Winter,North Carolina,380,49,14060,0,1,0
2010,Winter,North Dakota,320,48,17600,0,1,3
2010,Spring,North Dakota,6300,44,277200,0,0,0
2010,Durum,North Dakota,1780,37.5,66750,0,0,0
2010,Winter,Ohio,750,72,45750,0,1,0
2010,Winter,Oklahoma,3900,22,120900,0,4,5
2010,Winter,Oregon,810,56,54270,0,0,10
2010,Spring,Oregon,137,68,9316,0,0,10
2010,Winter,Pennsylvania,150,56,8850,0,0,0
2010,Winter,South Carolina,130,47,4680,0,1,0
2010,Winter,South Dakota,1300,42,63700,0,1,1
2010,Spring,South Dakota,1410,42,59220,0,0,0
2010,Durum,South Dakota,15,37,555,0,0,0
2010,Winter,Tennessee,180,51,9540,0,0,0
2010,Winter,Texas,3750,25,127500,0,2.6,9.9
2010,Winter,Utah,118,50,5664,0,0,0
2010,Winter,Virginia,160,58,8160,0,1,0
2010,Winter,Washington,1710,59,117990,0,0,3
2010,Spring,Washington,575,52,29900,0,0,3
2010,Winter,West Virginia,5,50,270,0,0,0
2010,Winter,Wisconsin,230,68,14720,0,1,0.5
2010,Winter,Wyoming,145,38,4640,0,0,0
2011,Winter,Alabama,195,73,14235,0,0,0
2011,Winter,Arizona,6,70,420,0,0,0
2011,Winter,Arkansas,520,58,30160,0,0,0
2011,Winter,California,420,85,35700,0,0,6
2011,Winter,Colorado,2000,39,78000,0,0,0
2011,Winter,Delaware,75,69,5175,0,0,0
2011,Winter,Florida,8,45,360,0,0,0
2011,Winter,Georgia,200,55,11000,0,0,0
2011,Winter,Idaho,770,82,63140,0,0,7
2011,Winter,Illinois,765,61,46665,0,0,0
2011,Winter,Indiana,400,62,24800,0,1,0
2011,Winter,Iowa,16,45,720,0,0,0
2011,Winter,Kansas,7900,35,276500,0,0,0
2011,Winter,Kentucky,440,70,30800,0,0,0
2011,Winter,Louisiana,235,63,14805,0,0,0
2011,Winter,Maryland,190,66,12540,0,0,0
2011,Winter,Michigan,680,75,51000,0,0,0
2011,Winter,Minnesota,26,56,1456,0,0,0
2011,Winter,Mississippi,335,64,21440,0,0,0
2011,Winter,Missouri,680,50,34000,0,2,0
2011,Winter,Montana,2190,41,89790,0,0,10
2011,Winter,Nebraska,1450,45,65250,0,0,0
2011,Winter,Nevada,9,115,1035,0,0,0
2011,Winter,New Jersey,31,49,1519,0,0,0
2011,Winter,New Mexico,95,22,2090,0,0,0
2011,Winter,New York,93,56,5208,0,0,0
2011,Winter,North Carolina,610,68,41480,0,0,0
2011,Winter,North Dakota,375,37,13875,0,1,1
2011,Winter,Ohio,850,58,49300,0,0,0
2011,Winter,Oklahoma,3200,22,70400,0,1,0
2011,Winter,Oregon,825,77,63525,0,0,7
2011,Winter,Pennsylvania,170,51,8670,0,0,0
2011,Winter,South Carolina,180,60,10800,0,1,0
2011,Winter,South Dakota,1590,42,66780,0,0,0
2011,Winter,Tennessee,310,69,21390,0,0,0
2011,Winter,Texas,1900,26,49400,0,1,0
2011,Winter,Utah,124,50,6200,0,0,0
2011,Winter,Virginia,250,71,17750,0,1,0
2011,Winter,Washington,1730,75,129750,0,0,3.5
2011,Winter,West Virginia,6,59,354,0,0,0
2011,Winter,Wisconsin,335,65,21775,0,0,0
2011,Winter,Wyoming,130,34,4420,0,0,0
2011,Spring,California,0,0,0,0,0,1
2011,Spring,Colorado,44,87,3828,0,0,0
2011,Spring,Idaho,620,84,52080,0,0,4
2011,Spring,Minnesota,1500,46,69000,0,0,0
2011,Spring,Montana,2400,32,76800,0,0,5
2011,Spring,Nevada,3,90,270,0,0,0
2011,Spring,New York,0,0,0,0,0,0
2011,Spring,North Dakota,5500,31.5,173250,0,0,0
2011,Spring,Oregon,157,70,10990,0,0,7
2011,Spring,Utah,1220,31,37820,0,0,0
2011,Spring,South Dakota,20,46,920,0,0,0
2011,Spring,Texas,0,0,0,0,1,0
2011,Spring,Washington,615,61,37515,0,0,2.5
2011,Durum,Arizona,79,101,7979,0,0,0
2011,Durum,California,115,109,12535,0,0,0
2011,Durum,Idaho,11,69,759,0,0,0
2011,Durum,Montana,390,30,11700,0,0,5
2011,Durum,North Dakota,720,26,18720,0,0,0
2011,Durum,Oregon,0,0,0,0,0,0
2011,Durum,South Dakota,7,28,196,0,0,0
2012,Winter,Alabama,190,59,11210,0,1,2
2012,Winter,Arizona,8,80,640,0,0,0
2012,Winter,Arkansas,450,55,24750,0,0,0
2012,Winter,California,310,85,26350,0,0,4
2012,Winter,Colorado,2170,34,73780,0,0,4
2012,Winter,Delaware,80,74,5920,0,0,0
2012,Winter,Florida,15,41,615,0,0,0
2012,Winter,Georgia,230,49,11270,0,0,0
2012,Winter,Idaho,740,80,59200,0,0,2
2012,Winter,Illinois,645,63,40635,0,0,0
2012,Winter,Indiana,300,67,20100,0,2,1
2012,Winter,Iowa,13,53,689,0,0,0
2012,Winter,Kansas,9100,42,382200,0,1,5.7
2012,Winter,Kentucky,470,62,29140,0,1,0
2012,Winter,Louisiana,275,49,13475,0,2,0
2012,Winter,Maryland,210,68,14280,0,0,0
2012,Winter,Michigan,540,76,41040,0,0,1
2012,Winter,Minnesota,37,55,2035,0,0,2
2012,Winter,Mississippi,345,57,19665,0,2,5
2012,Winter,Missouri,690,57,39330,0,2,0
2012,Winter,Montana,2170,39,84630,0,0,1
2012,Winter,Nebraska,1300,41,53300,0,0,2
2012,Winter,Nevada,11,77,847,0,0,0
2012,Winter,New Jersey,27,56,1512,0,0,0
2012,Winter,New Mexico,90,24,2160,0,0,0
2012,Winter,New York,85,63,5355,0,1,0
2012,Winter,North Carolina,750,57,42750,0,5,0
2012,Winter,North Dakota,730,55,40150,0,0,2
2012,Winter,Ohio,450,69,31050,0,0,0
2012,Winter,Oklahoma,4300,36,154800,0,1,5
2012,Winter,Oregon,785,66,51810,0,0,2.5
2012,Winter,Pennsylvania,145,65,9425,0,0,0
2012,Winter,South Carolina,220,53,11660,0,1,0
2012,Winter,South Dakota,1210,50,60500,0,0,0
2012,Winter,Tennessee,340,63,21420,0,0,0
2012,Winter,Texas,3000,32,96000,0,0,1
2012,Winter,Utah,124,46,5704,0,0,0
2012,Winter,Virginia,240,65,15600,0,0,0
2012,Winter,Washington,1670,71,118570,0,0,1
2012,Winter,West Virginia,4,65,260,0,0,0
2012,Winter,Wisconsin,245,75,18375,0,0,0
2012,Winter,Wyoming,120,25,3000,0,0,0
2012,Spring,California,0,0,0,0,0,2
2012,Spring,Colorado,12,89,1068,0,0,0
2012,Spring,Idaho,500,76,38000,0,0,4
2012,Spring,Minnesota,1310,57,74670,0,0,2
2012,Spring,Montana,2900,33,95700,0,1,1
2012,Spring,Nevada,2,70,140,0,0,0
2012,Spring,New York,0,0,0,0,1,0
2012,Spring,North Dakota,5700,45,256500,0,0,2
2012,Spring,Oregon,93,62,5766,0,0,2.5
2012,Spring,South Dakota,1020,41,41820,0,0,0
2012,Spring,Utah,13,40,520,0,0,0
2012,Spring,Washington,505,55,27775,1,0,1.5
2012,Durum,Arizona,104,95,9880,0,0,0
2012,Durum,California,135,105,14175,0,0,0
2012,Durum,Idaho,13,62,806,0,0,0
2012,Durum,Montana,515,28,14420,0,0,1
2012,Durum,North Dakota,1330,32,42560,0,0,0
2012,Durum,South Dakota,5,23,115,0,0,0
2013,Winter,Alabama,270,69,18630,0,0,2
2013,Winter,Arizona,10,99.5,800,0,0,0
2013,Winter,Arkansas,615,62,38130,0,0,0
2013,Winter,California,340,83.3,27200,0,0,2
2013,Winter,Colorado,1640,27.3,44280,0,0,0
2013,Winter,Delaware,78,68,5304,0,0,0
2013,Winter,Florida,19,59,1121,0,0,0
2013,Winter,Georgia,350,60,21000,0,0,3
2013,Winter,Idaho,720,82.1,61920,0,0,1
2013,Winter,Illinois,830,67,55610,0,1,3
2013,Winter,Indiana,440,73,32120,0,1,1
2013,Winter,Iowa,21,52,1092,0,0,0
2013,Winter,Kansas,8400,38,319200,0,0,0
2013,Winter,Kentucky,610,75,45750,0,0,0
2013,Winter,Louisiana,250,58,14500,0,1,3
2013,Winter,Maryland,260,67,17420,0,0,0
2013,Winter,Michigan,600,75,45000,0,0,0
2013,Winter,Minnesota,27,56.7,1161,0,0,0
2013,Winter,Mississippi,385,58,22330,0,1,3
2013,Winter,Missouri,1000,56,56000,0,2,0
2013,Winter,Montana,1900,38.9,81700,0,0,3
2013,Winter,Nebraska,1130,35,39550,0,0,0
2013,Winter,Nevada,11,86.8,990,0,0,0
2013,Winter,New Jersey,29,54,1566,0,0,0
2013,Winter,New Mexico,70,44,3080,0,0,0
2013,Winter,New York,115,68,7820,0,0,0
2013,Winter,North Carolina,920,57,52440,0,2,0
2013,Winter,North Dakota,205,44.9,8815,0,0,0
2013,Winter,Ohio,665,70,46550,0,0,0
2013,Winter,Oklahoma,3400,31,105400,0,0,0
2013,Winter,Oregon,780,62.1,48360,0,0,2
2013,Winter,Pennsylvania,160,68,10880,0,0,0
2013,Winter,South Carolina,255,54,13770,0,1,0
2013,Winter,South Dakota,670,42.2,26130,0,0,0
2013,Winter,Tennessee,540,71,38340,0,0,2
2013,Winter,Texas,2250,29,65250,0,0,0
2013,Winter,Utah,110,44.5,4840,0,0,0
2013,Winter,Virginia,275,62,17050,0,0,0
2013,Winter,Washington,1660,66.9,114540,0,0,1
2013,Winter,West Virginia,7,52,364,0,0,0
2013,Winter,Wisconsin,265,58,15370,0,2,2
2013,Winter,Wyoming,120,24,2880,0,0,0
2013,Spring,Colorado,9,82,738,0,0,0
2013,Spring,Idaho,510,77,39270,0,0,5
2013,Spring,Minnesota,1160,57,66120,0,0,0
2013,Spring,Montana,2850,37,105450,0,0,3
2013,Spring,Nevada,3,75,225,0,0,0
2013,Spring,North Dakota,5060,46,232760,0,0,0
2013,Spring,Oregon,88,63,5544,0,0,2
2013,Spring,South Dakota,1165,44,51260,0,0,0
2013,Spring,Utah,14,48,672,0,0,0
2013,Spring,Washington,495,60,29700,0,0,0
2013,Durum,Arizona,79,102,8058,0,0,0
2013,Durum,California,67,100,6700,0,0,0
2013,Durum,Idaho,11,62,682,0,0,0
2013,Durum,Montana,490,34,16660,0,0,0
2013,Durum,North Dakota,770,38,29260,0,0,0
2013,Durum,South Dakota,4,42,168,0,0,0
2014,Winter,Alabama,225,69,15525,0,0,0
2014,Winter,Arizona,7,100,700,0,0,0
2014,Winter,Arkansas,395,63,24885,0,0,0
2014,Winter,California,180,80,14400,0,0,1
2014,Winter,Colorado,2350,38,89300,0,0,0
2014,Winter,Delaware,75,72,5400,0,0,0
2014,Winter,Florida,10,39,390,0,0,0
2014,Winter,Georgia,230,49,11270,0,0,0
2014,Winter,Idaho,730,80,58400,0,0,3
2014,Winter,Illinois,670,67,44890,0,0,0
2014,Winter,Indiana,335,76,25460,0,1,1
2014,Winter,Iowa,15,49,735,0,0,0
2014,Winter,Kansas,8800,28,246400,0,0,0
2014,Winter,Kentucky,510,71,36210,0,0,0
2014,Winter,Louisiana,150,62,9300,0,1,0
2014,Winter,Maryland,250,70,17500,0,0,0
2014,Winter,Michigan,485,74,35890,0,2,0
2014,Winter,Minnesota,32,49,1568,0,0,0
2014,Winter,Mississippi,215,58,12470,0,0,2
2014,Winter,Missouri,740,58,42920,0,0,0
2014,Winter,Montana,2240,41,91840,0,0,0
2014,Winter,Nebraska,1450,49,71050,0,0,0
2014,Winter,Nevada,9,110,990,0,0,0
2014,Winter,New Jersey,25,53,1325,0,0,0
2014,Winter,New Mexico,105,28,2940,0,0,0
2014,Winter,New York,95,63,5985,0,0,0
2014,Winter,North Carolina,770,58,44660,0,1,0
2014,Winter,North Dakota,555,49,27195,0,0,0
2014,Winter,Ohio,545,74,40330,0,0,0
2014,Winter,Oklahoma,2800,17,47600,0,0,0
2014,Winter,Oregon,740,55,40700,0,0,0
2014,Winter,Pennsylvania,150,65,9750,0,0,0
2014,Winter,South Carolina,220,52,11440,0,0,0
2014,Winter,South Dakota,1080,55,59400,0,0,0
2014,Winter,Tennessee,475,66,31350,0,0,0
2014,Winter,Texas,2250,30,67500,0,0,0
2014,Winter,Utah,109,50,5450,0,0,0
2014,Winter,Virginia,260,68,17680,0,0,0
2014,Winter,Washington,1640,52,85280,0,0,0
2014,Winter,West Virginia,7,64,448,0,0,0
2014,Winter,Wisconsin,250,65,16250,0,1,0
2014,Winter,Wyoming,125,38,4750,0,0,0
2014,Spring,California,0,0,0,0,0,0
2014,Spring,Colorado,8,64,512,0,0,0
2014,Spring,Idaho,455,76,34580,0,0,6
2014,Spring,Minnesota,1180,55,64900,0,0,0
2014,Spring,Montana,2990,36,107640,0,0,0
2014,Spring,Nevada,1,60,60,0,0,0
2014,Spring,New York,0,0,0,0,0,0
2014,Spring,North Dakota,6190,48,294025,0,1,0
2014,Spring,Oregon,78,48,3744,0,0,0
2014,Spring,South Dakota,1280,56,71680,0,0,0
2014,Spring,Utah,8,54,432,0,0,0
2014,Spring,Washington,610,38,23180,0,0,0
2014,Durum,Arizona,72,111,7992,0,0,0
2014,Durum,California,35,105,3675,0,0,0
2014,Durum,Idaho,11,67,737,0,0,3
2014,Durum,Montana,430,32,13760,0,0,0
2014,Durum,North Dakota,820,38,30750,0,0,0
2014,Durum,South Dakota,4,45,180,0,0,0
2015,Winter,Alabama,220,68,14960,0,0,0
2015,Winter,Arizona,2,103,206,0,0,0
2015,Winter,Arkansas,240,56,13440,0,0,0
2015,Winter,California,150,70,10500,0,0,2.5
2015,Winter,Colorado,2140,37,79180,0,0,25
2015,Winter,Delaware,65,65,4225,0,0,0
2015,Winter,Florida,15,43,645,0,0,0
2015,Winter,Georgia,145,43,6235,0,0.75,0
2015,Winter,Idaho,700,82,57400,0,0,3
2015,Winter,Illinois,520,65,33800,0,0,0
2015,Winter,Indiana,260,68,17680,0,1,1.5
2015,Winter,Iowa,15,52,780,0,0,0
2015,Winter,Kansas,8700,37,321900,0,0,15.4
2015,Winter,Kentucky,440,73,32120,0,0,0
2015,Winter,Louisiana,92,39,3588,0,0,0
2015,Winter,Maryland,270,64,17280,0,0,0
2015,Winter,Michigan,475,81,38475,0,1,0
2015,Winter,Minnesota,43,58,2494,0,0,15
2015,Winter,Mississippi,120,48,5760,0,0,0
2015,Winter,Missouri,610,53,32330,0,0,1.5
2015,Winter,Montana,2220,41,91020,0,0,2
2015,Winter,Nebraska,1210,38,45980,0,0,12
2015,Winter,Nevada,6,90,540,0,0,0
2015,Winter,New Jersey,20,50,1000,0,0,0
2015,Winter,New Mexico,190,25,4750,0,0,0
2015,Winter,New York,110,63,6930,0,0,0
2015,Winter,North Carolina,570,53,30210,0,0,0
2015,Winter,North Dakota,190,44,8360,0,0,0
2015,Winter,Ohio,480,67,32160,0,0,0
2015,Winter,Oklahoma,3800,26,98800,0,4,25
2015,Winter,Oregon,735,47,34545,0,0,0
2015,Winter,Pennsylvania,175,65,11375,0,0,0
2015,Winter,South Carolina,160,46,7360,0,0,0
2015,Winter,South Dakota,970,44,42680,0,0,15
2015,Winter,Tennessee,395,68,26860,0,0,0
2015,Winter,Texas,3550,30,106500,0,4,25
2015,Winter,Utah,110,48,5280,0,0,0
2015,Winter,Virginia,210,66,13860,0,0,0
2015,Winter,Washington,1590,56,89040,0,0,1
2015,Winter,West Virginia,4,60,240,0,0,0
2015,Winter,Wisconsin,210,74,15540,0,1,2
2015,Winter,Wyoming,130,32,4160,0,0,0
2015,Spring,Colorado,7,65,455,0,0,25
2015,Spring,Idaho,425,70,29750,0,0,6
2015,Spring,Minnesota,1430,60,85800,0,0,15
2015,Spring,Montana,2440,31,75640,0,1,1
2015,Spring,Nevada,2,55,110,0,0,0
2015,Spring,North Dakota,6650,48,319200,0,0,5
2015,Spring,Oregon,93,50,4650,0,0,0
2015,Spring,South Dakota,1260,48,60480,0,0,12
2015,Spring,Utah,9,55,495,0,0,0
2015,Spring,Washington,625,36,22500,0,0,0
2015,Durum,Arizona,140,101,14140,0,0,0
2015,Durum,California,60,103,6180,0,0,1
2015,Durum,Idaho,10,70,700,0,0,0
2015,Durum,Montana,605,31,18755,0,0,1
2015,Durum,North Dakota,1075,39.5,42463,0,0,0
2015,Durum,South Dakota,6,41,246,0,0,0
2016,Winter,Alabama,170,70,11900,0,0,0
2016,Winter,Arizona,7,95,665,0,0,0
2016,Winter,Arkansas,115,54,6210,0,0,1
2016,Winter,California,170,78,13260,0,0,0
2016,Winter,Colorado,2190,48,105120,0,0,5
2016,Winter,Delaware,65,67,4355,0,0,1
2016,Winter,Florida,17,30,510,0,0,0
2016,Winter,Georgia,110,46,5060,0,1,0
2016,Winter,Idaho,710,94,66740,0,0,6
2016,Winter,Illinois,470,74,34780,0,0,0
2016,Winter,Indiana,280,81,22680,0,1,3
2016,Winter,Iowa,17,63,1071,0,0,0
2016,Winter,Kansas,8200,57,467400,0,1,9
2016,Winter,Kentucky,400,80,32000,0,0,5
2016,Winter,Louisiana,20,45,900,0,1,0
2016,Winter,Maryland,260,64,16640,0,0,0
2016,Winter,Michigan,570,89,50730,0,0,3
2016,Winter,Minnesota,8,61,488,0,1,3
2016,Winter,Mississippi,50,48,2400,0,0,0
2016,Winter,Missouri,570,70,39900,0,0,0
2016,Winter,Montana,2150,49,105350,0,0,3
2016,Winter,Nebraska,1310,54,70740,0,0,7
2016,Winter,Nevada,6,75,450,0,0,0
2016,Winter,New Jersey,21,64,1344,0,0,0
2016,Winter,New Mexico,205,22,4510,0,0,0
2016,Winter,New York,115,74,8510,0,0,0
2016,Winter,North Carolina,355,41,14555,0,1,1
2016,Winter,North Dakota,120,48,5760,0,0,1
2016,Winter,Ohio,560,80,44800,0,0,0
2016,Winter,Oklahoma,3500,39,136500,0,5,18
2016,Winter,Oregon,710,50,35500,0,0,0
2016,Winter,Pennsylvania,150,68,10200,0,0,0
2016,Winter,South Carolina,50,43,2150,0,0,0
2016,Winter,South Dakota,1100,58,63800,0,0,7
2016,Winter,Tennessee,335,73,24455,0,0,0
2016,Winter,Texas,2800,32,89600,0,2,12
2016,Winter,Utah,112,60,6720,0,0,0
2016,Winter,Virginia,175,53,9275,0,3,0
2016,Winter,Washington,1670,78,130260,0,0,2
2016,Winter,West Virginia,4,61,244,0,0,0
2016,Winter,Wisconsin,250,79,19750,0,2,8
2016,Winter,Wyoming,125,34,4250,0,0,0
2016,Spring,Colorado,10,88,880,0,0,0
2016,Spring,Idaho,395,87,34365,0,0,4
2016,Spring,Minnesota,1260,59,74340,0,1,2
2016,Spring,Montana,2110,36,75960,0,0,1
2016,Spring,Nevada,3,67,201,0,0,0
2016,Spring,North Dakota,5850,46,269100,0,0,1
2016,Spring,Oregon,87,51,4437,0,0,0
2016,Spring,South Dakota,1050,45,47250,0,0,5
2016,Spring,Utah,8,58,464,0,0,0
2016,Spring,Washington,530,51,27030,0,0,2
2016,Durum,Arizona,96,98,9408,0,0,0
2016,Durum,California,47,86,4042,0,0,0
2016,Durum,Idaho,10,75,750,0,0,0
2016,Durum,Montana,765,41,31365,0,0,1
2016,Durum,North Dakota,1440,40.5,58320,0,0,0
2016,Durum,South Dakota,7,33,231,0,0,0
2019,Winter,Alabama,85,72.0 ,6120,0,0.5,0
2019,Winter,Arkansas,50,52.0 ,2600,0,0,0
2019,Winter,California,100,50.0 ,5000,0,0,0
2019,Winter,Colorado,2000,49.0 ,98000,0,0,5
2019,Winter,Delaware ,50,72.0 ,3600,0,0,0
2019,Winter,Georgia,50,56.0 ,2800,0,0,0
2019,Winter,Idaho,680,87.0 ,59160,0,0,0.5
2019,Winter,Illinois,550,67.0 ,36850,0,0,0
2019,Winter,Indiana,260,62.0 ,16120,0,0,0
2019,Winter,Kansas,6500,52.0 ,338000,0,3,4.6
2019,Winter,Kentucky,330,76.0 ,25080,0,0,0
2019,Winter,Maryland,165,75.0 ,12375,0,0,0
2019,Winter,Michigan,480,71.0 ,34080,0,0,0
2019,Winter,Mississippi,21,47.0 ,987,0,0,0
2019,Winter,Missouri,390,63.0 ,24570,0,0,0
2019,Winter,Montana,1900,50.0 ,95000,0,0,0
2019,Winter,Nebraska,970,57.0 ,55290,0,0,0
2019,Winter,New Jersey,14,66.0 ,924,0,0,0
2019,Winter,New Mexico,105,30.0 ,3150,0,0,0
2019,Winter,New York,66,63.0 ,4158,0,0,0
2019,Winter,North Carolina,225,56.0 ,12600,0,2,0
2019,Winter,North Dakota ,70,53.0 ,3710,0,0,0
2019,Winter,Ohio,385,56.0 ,21560,0,0,0
2019,Winter,Oklahoma ,2750,40.0 ,110000,0,8,4
2019,Winter,Oregon,730,68.0 ,49640,0,0,0
2019,Winter,Pennsylvania,140,73.0 ,10220,0,0,0
2019,Winter,South Carolina,45,48.0 ,2160,0,0,0
2019,Winter,South Dakota,770,52.0 ,40040,0,1.5,0
2019,Winter,Tennessee,215,67.0 ,14405,0,0,0
2019,Winter,Texas,2050,34.0 ,69700,0,3,0.5
2019,Winter,Utah,116,54.0 ,6264,0,0,0
2019,Winter,Virginia,105,62.0 ,6510,0,0,0
2019,Winter,Washington,1700,70.0 ,119000,0,0,0.5
2019,Winter,Wisconsin ,150,64.0 ,9600,0,1,1
2019,Winter,Wyoming,110,43.0 ,4730,0,0,0
2019,Spring,Idaho,445,89.0 ,39605,0,0,1
2019,Spring,Minnesota,1410,57.0 ,80370,0,0,0
2019,Spring,Montana,2860,37.0 ,105820,0,0,0
2019,Spring,North Dakota,6600,49.0 ,323400,0,0,0
2019,Spring,South Dakota,615,44.0 ,27060,0,0.5,0
2019,Spring,Washington,505,47.0 ,23735,0,0,0.5
2019,Durum,Arizona ,33,104.0 ,3432,0,0,0
2019,Durum,California,22,102.0 ,2244,0,0,0
2019,Durum,Idaho,5,81.0 ,405,0,0,1
2019,Durum,Montana,535,42.0 ,22470,0,0,0
2019,Durum,North Dakota,695,42.0 ,29190,0,0,0
2020,Winter,Alabama,70,72.0 ,5040,0,0,0
2020,Winter,Arkansas,75,55.0 ,4125,0,0,0
2020,Winter,California,80,75.0 ,6000,0,0,0
2020,Winter,Colorado,1520,27.0 ,41040,0,0,0
2020,Winter,Delaware,55,73.0 ,4015,0,0,0
2020,Winter,Georgia,85,55.0 ,4675,0,0,0
2020,Winter,Idaho,660,101.0 ,66660,0,0,0
2020,Winter,Illinois,520,68.0 ,35360,0,0,0
2020,Winter,Indiana,250,70.0 ,17500,0,0,0
2020,Winter,Kansas,6250,45.0 ,281250,0,2.8,2.9
2020,Winter,Kentucky,340,63.0 ,21420,0,0,0
2020,Winter,Maryland,150,73.0 ,10950,0,0,0
2020,Winter,Michigan,450,75.0 ,33750,0,0,0
2020,Winter,Mississippi,20,48.0 ,960,0,0,0
2020,Winter,Missouri,370,62.0 ,22940,0,0,0
2020,Winter,Montana,1490,51.0 ,75990,0,0,0
2020,Winter,Nebraska,830,41.0 ,34030,0,0,0
2020,Winter,New Jersey,18,67.0 ,1206,0,0,0
2020,Winter,New Mexico,115,28.0 ,3220,0,0,0
2020,Winter,New York,120,66.0 ,7920,0,0,0
2020,Winter,North Carolina,350,60.0 ,21000,0,0,0
2020,Winter,North Dakota,33,49.0 ,1617,0,0,0
2020,Winter,Ohio,490,71.0 ,34790,0,0,0
2020,Winter,Oklahoma,2600,40.0 ,104000,0,5,2
2020,Winter,Oregon,725,64.0 ,46400,0,0,0
2020,Winter,Pennsylvania,190,71.0 ,13490,0,0,0
2020,Winter,South Carolina,95,51.0 ,4845,0,0,0
2020,Winter,South Dakota,600,58.0 ,34800,0,0,0
2020,Winter,Tennessee,230,59.0 ,13570,0,0,0
2020,Winter,Texas,2050,30.0 ,61500,0,2,5
2020,Winter,Utah,98,53.0 ,5194,0,0,0
2020,Winter,Virginia,130,60.0 ,7800,0,0,0
2020,Winter,Washington,1750,76.0 ,133000,0,0,1
2020,Winter,Wisconsin,125,69.0 ,8625,0,0,0
2020,Winter,Wyoming,90,26.0 ,2340,0,0,0
2020,Spring,Idaho,495,91.0 ,45045,0,0,0
2020,Spring,Minnesota,1360,53.0 ,72080,0,0,0
2020,Spring,Montana,3280,38.0 ,124640,0,0,0
2020,Spring,North Dakota,5630,49.0 ,275870,0,0,0
2020,Spring,South Dakota,760,47.0 ,35720,0,0,0
2020,Spring,Washington,535,61.0 ,32635,0,0,1
2020,Durum,Arizona , 43 ,99.0 ,4257,0,0,0
2020,Durum,California , 20 ,87.0 ,1740,0,0,0
2020,Durum,Idaho , 9 ,89.0 ,801,0,0,0
2020,Durum,Montana, 685 ,39.0 ,26715,0,0,0
2020,Durum,North Dakota, 905 ,39.0 ,35295,0,0,0
